ID_track_FK,ID_time_FK,streams_1month
5374,760,4825.0
5375,1328,5987.0
5376,1324,4598.0
5377,146,4601.0
5378,1324,4723.0
5379,760,5144.0
5380,760,4518.0
5381,760,5848.0
5382,1335,4544.0
5383,1336,5807.0
5384,1337,4221.0
5385,378,5328.0
5386,1338,5829.0
5387,1339,4351.0
5388,657,5953.0
5389,488,4919.0
5390,394,5909.0
5391,1328,5370.0
5392,1340,4616.0
5393,1328,4390.0
5394,252,4621.0
5395,1341,4196.0
5396,378,4300.0
5397,1328,4223.0
5398,161,4860.0
5399,378,5607.0
5400,395,4295.0
5401,378,4272.0
5402,1342,5300.0
5403,378,4406.0
5404,1343,4207.0
5405,564,4347.0
5406,378,5865.0
5407,378,5658.0
5408,1344,4722.0
5409,523,5326.0
5410,958,5089.0
5411,1345,5368.0
5412,378,5379.0
5413,1346,5272.0
5414,1347,4545.0
5415,462,4090.0
5416,472,4923.0
5417,467,5796.0
5418,390,5152.0
5419,1348,5680.0
5420,840,6000.0
5421,1349,4340.0
5422,1350,5399.0
5423,1351,5363.0
5424,1352,5975.0
5425,244,5987.0
5426,1353,5387.0
5427,885,4500.0
5428,1354,5613.0
5429,1355,4225.0
5430,368,5578.0
5431,1356,5837.0
5432,109,4779.0
5433,1357,5278.0
5434,1358,4873.0
5435,1359,4887.0
5436,668,4633.0
5437,1360,5538.0
5438,175,5889.0
5439,1361,5896.0
5440,531,125564.0
5441,1362,141238.0
5442,128,110049.0
5443,747,90467.0
5444,747,78942.0
5445,747,83607.0
5446,747,103681.0
5447,747,91076.0
5448,127,91123.0
5449,747,55681.0
5450,1034,66412.0
5451,747,42958.0
5452,1363,47467.0
5453,576,48878.0
5454,747,39526.0
5455,747,50690.0
5456,747,39580.0
5457,1364,42666.0
5458,1034,38382.0
5459,747,40793.0
5460,1365,33067.0
5461,747,31033.0
5462,118,44520.0
5463,1364,33486.0
5464,63,41260.0
5465,1366,43206.0
5466,1367,31657.0
5467,1364,32345.0
5468,1034,37894.0
5469,747,41535.0
5470,747,40747.0
5471,21,34889.0
5472,1368,38961.0
5473,21,29665.0
5474,576,39925.0
5475,522,39291.0
5476,576,27642.0
5477,248,29142.0
5478,1034,26188.0
5479,576,28019.0
5480,1369,33486.0
5481,1370,27481.0
5482,1364,24046.0
5483,747,26350.0
5484,576,31510.0
5485,1034,26583.0
5486,576,24061.0
5487,1034,21088.0
5488,1364,28840.0
5489,21,26267.0
5490,1371,21162.0
5491,1364,19187.0
5492,1364,17919.0
5493,1034,18473.0
5494,1372,22082.0
5495,1034,24770.0
5496,1364,20839.0
5497,1034,23720.0
5498,1364,20375.0
5499,576,21977.0
5500,21,21951.0
5501,1364,16850.0
5502,248,18135.0
5503,21,19987.0
5504,1373,15434.0
5505,21,17411.0
5506,21,18366.0
5507,1374,21605.0
5508,248,17720.0
5509,1375,19816.0
5510,1034,16895.0
5511,1376,19315.0
5512,330,17420.0
5513,576,18668.0
5514,576,15515.0
5515,1372,16688.0
5516,248,16296.0
5517,1364,14814.0
5518,36,12873.0
5519,248,12036.0
5520,21,11341.0
5521,1034,16156.0
5522,248,12389.0
5523,248,11759.0
5524,576,14390.0
5525,1377,12197.0
5526,21,12911.0
5527,21,10980.0
5528,1378,15029.0
5529,576,14362.0
5530,1367,14389.0
5531,21,11885.0
5532,21,13417.0
5533,1258,10395.0
5534,21,9595.0
5535,1367,9470.0
5536,1034,11731.0
5537,330,10843.0
5538,1367,11048.0
5539,1034,8591.0
5540,1367,10237.0
5541,1378,11358.0
5542,1379,10041.0
5543,1368,11015.0
5544,1380,8965.0
5545,21,11005.0
5546,1034,9935.0
5547,1367,8406.0
5548,1367,8282.0
5549,1381,9284.0
5550,1382,9724.0
5551,1383,8107.0
5552,1376,7527.0
5553,1376,9057.0
5554,1367,8354.0
5555,1367,7491.0
5556,190,7508.0
5557,1372,6455.0
5558,1376,7377.0
5559,1384,6513.0
5560,1376,8255.0
5561,1368,6568.0
5562,1376,6555.0
5563,1372,6721.0
5564,1367,7581.0
5565,1367,7147.0
5566,1385,6054.0
5567,1368,6699.0
5568,1376,6315.0
5569,1386,5848.0
5570,413,4851.0
5571,1368,5394.0
5572,1380,4812.0
5573,1380,6202.0
5574,1382,4839.0
5575,1382,6047.0
5576,1376,5119.0
5577,695,5308.0
5578,1387,5103.0
5579,1034,4271.0
5580,1372,4765.0
5581,1388,4211.0
5582,1372,5262.0
5583,1389,4910.0
5584,1368,5573.0
5585,1390,4456.0
5586,1391,4343.0
5587,1372,4827.0
5588,1368,5871.0
5589,1388,5439.0
5590,1380,4852.0
5591,1372,5050.0
5592,1392,4178.0
5593,555,5985.0
5594,1372,5349.0
5595,1380,4584.0
5596,1376,5188.0
5597,1367,4232.0
5598,1382,5947.0
5599,1376,4362.0
5600,1367,5313.0
5601,1368,4504.0
5602,1393,5453.0
5603,1394,5572.0
5604,1395,5361.0
5605,1396,5242.0
5606,1372,5803.0
5607,1376,4170.0
5608,1376,4675.0
5609,1376,4510.0
5610,1380,5995.0
5611,1378,4794.0
5612,488,5481.0
5613,1376,5386.0
5614,1376,4438.0
5615,1382,4490.0
5616,1380,4576.0
5617,1380,4837.0
5618,1372,4482.0
5619,1133,4050.0
5620,695,5776.0
5621,866,5949.0
5622,1397,4698.0
5623,1368,4691.0
5624,1382,4023.0
5625,1398,5377.0
5626,1380,5668.0
5627,1368,4306.0
5628,1399,4332.0
5629,1372,5598.0
5630,555,5250.0
5631,1380,4101.0
5632,1376,5261.0
5633,1380,4630.0
5634,1380,4753.0
5635,1398,5557.0
5636,1376,5639.0
5637,1398,4816.0
5638,1398,5913.0
5639,1398,4828.0
5640,1398,5559.0
5641,995,4982.0
5642,695,5812.0
5643,1398,5834.0
5644,1398,4188.0
5645,1380,5892.0
5646,1398,5669.0
5647,1380,5601.0
5648,1398,4415.0
5649,1398,5628.0
5650,1398,5717.0
5651,1398,4592.0
5652,1380,4112.0
5653,1398,4313.0
5654,13,5089.0
5655,1372,5168.0
5656,1380,5307.0
5657,1380,5939.0
5658,1400,4103.0
5659,1398,4298.0
5660,1398,4041.0
5661,1398,5150.0
5662,109,5880.0
5663,1372,5347.0
5664,109,5661.0
5665,336,4039.0
5666,1401,5097.0
5667,1402,4934.0
5668,291,5012.0
5669,286,4158.0
5670,699,5384.0
5671,1403,5019.0
5672,109,5544.0
5673,577,4983.0
5674,866,4311.0
5675,1404,5314.0
5676,1405,4357.0
5677,1406,5763.0
5678,1405,5240.0
5679,1407,4327.0
5680,1408,5942.0
5681,1405,5052.0
5682,1405,4157.0
5683,1405,5270.0
5684,1409,4519.0
5685,705,5625.0
5686,1405,5653.0
5687,1037,112133.0
5688,1410,69898.0
5689,1411,60415.0
5690,1412,61672.0
5691,1049,47732.0
5692,1413,42857.0
5693,260,40481.0
5694,1414,23375.0
5695,1415,21315.0
5696,388,24527.0
5697,1415,24516.0
5698,315,17710.0
5699,1415,17093.0
5700,1416,17583.0
5701,256,20122.0
5702,1415,13882.0
5703,1415,17110.0
5704,260,8381.0
5705,1415,9502.0
5706,32,8363.0
5707,387,9229.0
5708,1415,6628.0
5709,1415,7542.0
5710,32,5719.0
5711,1415,6573.0
5712,1417,6912.0
5713,1418,4998.0
5714,569,6679.0
5715,927,5976.0
5716,1419,4629.0
5717,1420,4939.0
5718,1415,4333.0
5719,32,5416.0
5720,32,5535.0
5721,1415,4224.0
5722,32,5026.0
5723,32,5646.0
5724,1049,5889.0
5725,1415,5917.0
5726,32,5087.0
5727,260,4804.0
5728,32,5713.0
5729,1049,5000.0
5730,260,4959.0
5731,1421,4996.0
5732,32,5710.0
5733,260,5682.0
5734,260,4822.0
5735,260,4681.0
5736,1049,4997.0
5737,260,5163.0
5738,260,4491.0
5739,1422,5605.0
5740,32,4987.0
5741,1423,4681.0
5742,1415,4225.0
5743,5,4491.0
5744,260,5917.0
5745,507,4624.0
5746,32,4349.0
5747,32,4936.0
5748,260,4628.0
5749,222,4084.0
5750,1424,4662.0
5751,32,5103.0
5752,32,5117.0
5753,32,4727.0
5754,1425,4909.0
5755,1423,5950.0
5756,1421,4769.0
5757,1426,4530.0
5758,546,4502.0
5759,1425,4928.0
5760,260,5534.0
5761,1423,4426.0
5762,260,5435.0
5763,260,4055.0
5764,1425,4852.0
5765,1425,5568.0
5766,1423,4693.0
5767,1421,5143.0
5768,1417,4424.0
5769,260,5501.0
5770,316,4118.0
5771,1427,5723.0
5772,866,4411.0
5773,1425,5764.0
5774,1417,4721.0
5775,1421,5463.0
5776,1428,4654.0
5777,1421,5829.0
5778,1424,4267.0
5779,337,4370.0
5780,1423,5001.0
5781,1425,4175.0
5782,87,4405.0
5783,1423,5906.0
5784,1423,5970.0
5785,1423,4767.0
5786,1425,5864.0
5787,260,5105.0
5788,1421,4553.0
5789,1425,5421.0
5790,1417,5335.0
5791,1421,5997.0
5792,260,4544.0
5793,1421,5361.0
5794,1417,4117.0
5795,1421,4239.0
5796,1417,4020.0
5797,1423,6018.0
5798,1417,5623.0
5799,1424,5592.0
5800,1417,5035.0
5801,1423,4614.0
5802,1428,4315.0
5803,1424,4583.0
5804,1421,4767.0
5805,1423,5531.0
5806,866,5094.0
5807,1423,4166.0
5808,1421,4048.0
5809,1429,4218.0
5810,1423,4836.0
5811,76,5883.0
5812,866,5292.0
5813,1417,5621.0
5814,1423,4948.0
5815,1421,4738.0
5816,1430,4228.0
5817,1423,5583.0
5818,1421,4350.0
5819,1431,5040.0
5820,1421,4989.0
5821,1432,5266.0
5822,1429,5911.0
5823,1433,5175.0
5824,665,5096.0
5825,1434,4113.0
5826,337,4139.0
5827,1429,4388.0
5828,1062,4077.0
5829,902,5503.0
5830,1374,5464.0
5831,1435,4284.0
5832,668,5685.0
5833,1207,4321.0
5834,373,60539.0
5835,337,45635.0
5836,337,41631.0
5837,524,39285.0
5838,272,43178.0
5839,337,37610.0
5840,1436,45021.0
5841,337,29538.0
5842,165,27265.0
5843,546,24824.0
5844,524,31085.0
5845,39,23583.0
5846,337,29685.0
5847,337,25098.0
5848,524,24824.0
5849,337,21612.0
5850,524,18168.0
5851,524,17267.0
5852,524,17768.0
5853,1437,19232.0
5854,1438,15976.0
5855,689,15106.0
5856,632,20512.0
5857,337,18730.0
5858,524,18389.0
5859,632,15130.0
5860,524,13269.0
5861,1439,12158.0
5862,524,14590.0
5863,1437,14255.0
5864,1440,14496.0
5865,337,14200.0
5866,632,12982.0
5867,524,9589.0
5868,337,9940.0
5869,1437,11973.0
5870,1048,9138.0
5871,1437,8329.0
5872,771,10574.0
5873,337,9227.0
5874,34,10996.0
5875,1437,9960.0
5876,632,7568.0
5877,524,9975.0
5878,170,7520.0
5879,1441,7633.0
5880,1437,7794.0
5881,1437,6553.0
5882,1442,7648.0
5883,1443,6365.0
5884,1437,6995.0
5885,632,6709.0
5886,1201,6698.0
5887,632,6760.0
5888,1437,5024.0
5889,1444,5217.0
5890,771,4917.0
5891,1437,4337.0
5892,455,5612.0
5893,632,5430.0
5894,771,4393.0
5895,1437,4746.0
5896,337,4222.0
5897,1445,5273.0
5898,1183,4256.0
5899,799,5989.0
5900,1437,5576.0
5901,455,4795.0
5902,1397,5172.0
5903,771,5840.0
5904,771,5122.0
5905,429,4360.0
5906,809,4771.0
5907,455,5703.0
5908,771,5303.0
5909,455,5316.0
5910,385,5749.0
5911,1444,5805.0
5912,1446,5858.0
5913,1397,4202.0
5914,92,5103.0
5915,632,5495.0
5916,771,5529.0
5917,1446,5230.0
5918,1397,4346.0
5919,1183,5611.0
5920,1397,5456.0
5921,771,4183.0
5922,455,4943.0
5923,771,4359.0
5924,385,4688.0
5925,771,4047.0
5926,1444,4815.0
5927,1446,5116.0
5928,809,5253.0
5929,546,5341.0
5930,374,5689.0
5931,1183,4444.0
5932,1183,4254.0
5933,181,5720.0
5934,395,4326.0
5935,1446,5966.0
5936,1397,5703.0
5937,809,5015.0
5938,1447,4209.0
5939,1448,5291.0
5940,1449,5113.0
5941,1450,8705.0
5942,1450,6996.0
5943,1450,4524.0
5944,673,5705.0
5945,1451,4403.0
5946,1452,5671.0
5947,1450,5540.0
5948,1452,5443.0
5949,1450,4427.0
5950,1,5152.0
5951,1451,5753.0
5952,1452,4878.0
5953,673,4921.0
5954,1452,4299.0
5955,1450,5921.0
5956,1450,5754.0
5957,1452,5465.0
5958,1450,4635.0
5959,1450,5580.0
5960,1450,4897.0
5961,1451,4779.0
5962,1453,4900.0
5963,1450,4764.0
5964,1450,4748.0
5965,1454,5067.0
5966,1452,5633.0
5967,673,5358.0
5968,1452,4551.0
5969,1452,4570.0
5970,673,5883.0
5971,1450,5461.0
5972,1450,5250.0
5973,673,5034.0
5974,1451,4733.0
5975,1452,4399.0
5976,724,4947.0
5977,673,4119.0
5978,1452,4085.0
5979,1452,5449.0
5980,673,5091.0
5981,1452,5033.0
5982,673,4501.0
5983,1452,4393.0
5984,1452,4936.0
5985,1455,5665.0
5986,1451,4850.0
5987,1451,4158.0
5988,1451,4560.0
5989,1451,5976.0
5990,1451,5209.0
5991,1451,5435.0
5992,1451,4027.0
5993,1303,6256.0
5994,246,4087.0
5995,1456,5154.0
5996,547,5857.0
5997,1261,5954.0
5998,1303,5096.0
5999,1457,4931.0
6000,1303,5908.0
6001,246,5361.0
6002,1458,4142.0
6003,1459,4946.0
6004,246,4493.0
6005,128,4953.0
6006,1458,4925.0
6007,246,5179.0
6008,1460,4728.0
6009,1458,4342.0
6010,1303,5021.0
6011,246,5678.0
6012,246,5342.0
6013,1363,4690.0
6014,1303,5843.0
6015,246,4431.0
6016,246,4091.0
6017,1363,5501.0
6018,1303,5674.0
6019,1363,5953.0
6020,246,5797.0
6021,1363,5215.0
6022,1461,5074.0
6023,1363,4067.0
6024,1363,4507.0
6025,1462,4934.0
6026,127,5273.0
6027,567,5131.0
6028,1363,5502.0
6029,1363,4574.0
6030,341,5145.0
6031,1363,4842.0
6032,1463,5516.0
6033,567,5404.0
6034,1458,6001.0
6035,1363,5012.0
6036,668,4673.0
6037,1363,4894.0
6038,1458,5732.0
6039,1363,5386.0
6040,567,4422.0
6041,1464,5765.0
6042,1363,4130.0
6043,567,5793.0
6044,1303,4672.0
6045,567,4643.0
6046,1303,5040.0
6047,1363,5896.0
6048,567,4108.0
6049,1303,4718.0
6050,218,5732.0
6051,567,4807.0
6052,1458,4411.0
6053,567,4866.0
6054,567,4785.0
6055,567,5849.0
6056,218,5542.0
6057,1465,5026.0
6058,567,5997.0
6059,249,4946.0
6060,185,4129.0
6061,866,4539.0
6062,814,4887.0
6063,278,4326.0
6064,1303,5915.0
6065,152,5552.0
6066,488,4551.0
6067,68,5199.0
6068,1466,5461.0
6069,866,5900.0
6070,1467,5779.0
6071,1002,5044.0
6072,1468,5567.0
6073,307,5138.0
6074,1469,5121.0
6075,1303,4265.0
6076,1113,5075.0
6077,1470,4551.0
6078,1471,4055.0
6079,1472,5462.0
6080,1473,4077.0
6081,152,5207.0
6082,1474,5093.0
6083,181,5956.0
6084,1226,4983.0
6085,887,5700.0
6086,955,6011.0
6087,1458,4875.0
6088,309,4655.0
6089,1475,5830.0
6090,1458,4397.0
6091,16,5247.0
6092,1458,4826.0
6093,89,4713.0
6094,830,4707.0
6095,1051,4543.0
6096,268,5389.0
6097,1051,5914.0
6098,413,4549.0
6099,236,5638.0
6100,413,4122.0
6101,1051,5090.0
6102,1476,4153.0
6103,413,5885.0
6104,1051,5547.0
6105,413,5330.0
6106,413,5664.0
6107,103,5308.0
6108,413,5955.0
6109,1051,5445.0
6110,51,5865.0
6111,820,5049.0
6112,83,4244.0
6113,413,5071.0
6114,413,4265.0
6115,1051,5201.0
6116,1051,4979.0
6117,413,5260.0
6118,507,4032.0
6119,413,4401.0
6120,90,4995.0
6121,413,5918.0
6122,1051,4781.0
6123,1477,317420.0
6124,328,282286.0
6125,1478,239007.0
6126,1477,201770.0
6127,1479,176712.0
6128,1480,145937.0
6129,1314,174407.0
6130,328,123151.0
6131,1480,136106.0
6132,1477,112656.0
6133,461,120049.0
6134,1477,142086.0
6135,1477,107002.0
6136,1478,96475.0
6137,1477,113836.0
6138,1477,90799.0
6139,1477,92021.0
6140,1481,117334.0
6141,47,114717.0
6142,500,118489.0
6143,1482,115475.0
6144,1480,102468.0
6145,1477,77977.0
6146,1479,105206.0
6147,319,105989.0
6148,1477,102585.0
6149,319,89321.0
6150,328,77811.0
6151,1483,94942.0
6152,1484,89604.0
6153,569,95576.0
6154,1480,67462.0
6155,1413,68661.0
6156,1477,67576.0
6157,319,85152.0
6158,1485,65556.0
6159,319,61017.0
6160,1478,86434.0
6161,1477,57252.0
6162,1480,79442.0
6163,319,63394.0
6164,1480,74700.0
6165,1486,63459.0
6166,1479,71991.0
6167,1479,67812.0
6168,319,44155.0
6169,1314,44466.0
6170,328,46895.0
6171,319,55153.0
6172,328,57800.0
6173,1314,48956.0
6174,319,51117.0
6175,1314,42324.0
6176,1479,52620.0
6177,319,55394.0
6178,319,41138.0
6179,1314,45214.0
6180,1314,35811.0
6181,1478,42515.0
6182,1314,40616.0
6183,180,34216.0
6184,1314,38007.0
6185,569,35195.0
6186,1314,34362.0
6187,1487,34544.0
6188,569,26757.0
6189,1314,35969.0
6190,1264,33543.0
6191,1480,27927.0
6192,1314,23367.0
6193,1314,30299.0
6194,1479,30334.0
6195,569,21224.0
6196,1314,20718.0
6197,1314,19034.0
6198,1488,19714.0
6199,569,16119.0
6200,1489,13994.0
6201,213,13309.0
6202,395,12173.0
6203,1225,9544.0
6204,128,9599.0
6205,1490,10022.0
6206,1491,5778.0
6207,328,5432.0
6208,793,4555.0
6209,1492,5495.0
6210,1314,4184.0
6211,14,89776.0
6212,567,58693.0
6213,1493,33965.0
6214,1493,24650.0
6215,1493,20881.0
6216,548,24914.0
6217,1494,21736.0
6218,1495,20006.0
6219,1493,18471.0
6220,1493,18872.0
6221,1496,14935.0
6222,1493,11100.0
6223,1497,9602.0
6224,325,8898.0
6225,1495,10876.0
6226,1498,7519.0
6227,1493,7279.0
6228,331,7410.0
6229,1493,5643.0
6230,53,6427.0
6231,331,5225.0
6232,1493,4339.0
6233,1496,4271.0
6234,1499,5089.0
6235,1500,5890.0
6236,1430,4629.0
6237,331,5756.0
6238,331,5545.0
6239,331,4510.0
6240,1501,4083.0
6241,325,4216.0
6242,1500,5472.0
6243,331,4413.0
6244,331,4757.0
6245,1500,5018.0
6246,1430,5468.0
6247,1502,4239.0
6248,1430,4826.0
6249,1496,4984.0
6250,1501,5095.0
6251,331,5654.0
6252,1496,4355.0
6253,331,5633.0
6254,1496,5401.0
6255,331,5126.0
6256,355,5415.0
6257,331,4839.0
6258,325,4290.0
6259,1496,5346.0
6260,325,5065.0
6261,325,5295.0
6262,331,5832.0
6263,325,5190.0
6264,325,4183.0
6265,325,4914.0
6266,325,5529.0
6267,1503,6795.0
6268,1504,5809.0
6269,614,5388.0
6270,1505,5736.0
6271,1505,4190.0
6272,1506,5748.0
6273,326,4656.0
6274,326,4370.0
6275,1507,4493.0
6276,614,4851.0
6277,614,4515.0
6278,1508,4655.0
6279,614,4282.0
6280,777,4605.0
6281,1509,5160.0
6282,326,4707.0
6283,1507,5510.0
6284,326,5805.0
6285,1510,5530.0
6286,1511,4677.0
6287,326,5506.0
6288,1512,4316.0
6289,554,4273.0
6290,1505,4705.0
6291,1513,5632.0
6292,1514,4507.0
6293,4,4138.0
6294,1515,4277.0
6295,326,5735.0
6296,1514,5284.0
6297,1505,4519.0
6298,1505,5070.0
6299,841,5326.0
6300,394,4478.0
6301,326,5747.0
6302,1507,4633.0
6303,343,5406.0
6304,614,4044.0
6305,1516,4760.0
6306,326,4719.0
6307,1507,5103.0
6308,394,4157.0
6309,1505,5597.0
6310,1508,5370.0
6311,326,5623.0
6312,326,5140.0
6313,1514,5499.0
6314,1508,5339.0
6315,1507,4726.0
6316,614,4602.0
6317,1507,5157.0
6318,1514,5508.0
6319,1505,4771.0
6320,614,4618.0
6321,1505,4932.0
6322,1505,5653.0
6323,614,5877.0
6324,435,5104.0
6325,614,5337.0
6326,614,5822.0
6327,1505,4208.0
6328,614,4476.0
6329,326,5434.0
6330,770,5664.0
6331,326,5731.0
6332,1514,4891.0
6333,1505,4473.0
6334,1517,4596.0
6335,1514,4163.0
6336,1518,5673.0
6337,1505,4870.0
6338,1508,5208.0
6339,326,4192.0
6340,1507,4689.0
6341,1519,5942.0
6342,394,5630.0
6343,1507,4935.0
6344,1505,4460.0
6345,402,5885.0
6346,1518,4702.0
6347,1518,4334.0
6348,1518,5142.0
6349,110,5905.0
6350,1518,4019.0
6351,127,4488.0
6352,1518,5895.0
6353,66,4354.0
6354,614,4240.0
6355,1519,5156.0
6356,614,5739.0
6357,394,4969.0
6358,1514,6007.0
6359,1520,5374.0
6360,614,4159.0
6361,1507,6004.0
6362,1507,4829.0
6363,1508,4588.0
6364,1514,5131.0
6365,614,4621.0
6366,394,4186.0
6367,1508,4014.0
6368,394,4912.0
6369,1310,5689.0
6370,1507,5160.0
6371,394,6015.0
6372,1514,4588.0
6373,1507,4574.0
6374,1310,4330.0
6375,1518,4341.0
6376,1519,4584.0
6377,1519,5602.0
6378,1519,5827.0
6379,1518,5966.0
6380,394,4477.0
6381,394,5779.0
6382,1521,4240.0
6383,394,5286.0
6384,1519,4342.0
6385,1519,4874.0
6386,1518,4588.0
6387,1507,5491.0
6388,394,4921.0
6389,699,5998.0
6390,1519,4123.0
6391,402,4724.0
6392,1508,5021.0
6393,1508,4645.0
6394,394,5474.0
6395,402,5896.0
6396,1519,5627.0
6397,1508,5718.0
6398,402,5116.0
6399,1310,5667.0
6400,402,4619.0
6401,402,4811.0
6402,1519,4648.0
6403,402,4950.0
6404,402,4584.0
6405,1310,5939.0
6406,394,4639.0
6407,402,4209.0
6408,1310,5066.0
6409,394,4126.0
6410,402,4234.0
6411,402,4452.0
6412,402,4944.0
6413,402,4882.0
6414,394,5615.0
6415,402,5495.0
6416,394,4866.0
6417,394,4681.0
6418,1310,4645.0
6419,1227,5564.0
6420,540,4114.0
6421,405,4036.0
6422,543,153795.0
6423,319,55698.0
6424,349,38909.0
6425,1522,36788.0
6426,297,30067.0
6427,1233,29180.0
6428,1522,26178.0
6429,1522,21976.0
6430,288,21067.0
6431,1523,24217.0
6432,794,21684.0
6433,549,14482.0
6434,366,15716.0
6435,1522,11655.0
6436,1524,9908.0
6437,1522,11000.0
6438,366,9757.0
6439,1,11600.0
6440,1522,8212.0
6441,366,9210.0
6442,395,10461.0
6443,1525,10307.0
6444,296,7412.0
6445,877,7565.0
6446,1522,7949.0
6447,1522,6452.0
6448,126,8216.0
6449,1522,7776.0
6450,366,5688.0
6451,1526,5325.0
6452,1527,5211.0
6453,366,6758.0
6454,1522,4974.0
6455,75,5373.0
6456,1522,5287.0
6457,1528,5386.0
6458,366,4260.0
6459,1522,4462.0
6460,181,5879.0
6461,1529,5831.0
6462,101,5577.0
6463,395,4049.0
6464,1522,4665.0
6465,366,5271.0
6466,1522,4562.0
6467,1530,5834.0
6468,395,5279.0
6469,402,4156.0
6470,467,5833.0
6471,1531,5932.0
6472,395,4167.0
6473,366,5078.0
6474,395,4619.0
6475,366,4799.0
6476,1532,4368.0
6477,395,5170.0
6478,1128,5931.0
6479,395,5020.0
6480,395,4178.0
6481,395,5254.0
6482,1062,4692.0
6483,1533,5726.0
6484,395,4882.0
6485,1534,4397.0
6486,395,4392.0
6487,717,5551.0
6488,395,4542.0
6489,1098,5548.0
6490,395,4423.0
6491,1535,4656.0
6492,1536,4945.0
6493,395,5902.0
6494,1537,5879.0
6495,1531,4426.0
6496,1049,83967.0
6497,1538,66351.0
6498,1261,61716.0
6499,1539,58669.0
6500,1540,66674.0
6501,1049,62841.0
6502,310,48393.0
6503,1307,40792.0
6504,1049,46473.0
6505,1136,42455.0
6506,1541,27410.0
6507,311,28512.0
6508,1049,24918.0
6509,1542,21831.0
6510,679,21270.0
6511,1543,19292.0
6512,1049,22781.0
6513,1544,18240.0
6514,1545,14194.0
6515,311,15188.0
6516,311,16957.0
6517,311,15992.0
6518,311,13589.0
6519,679,13195.0
6520,311,16182.0
6521,754,11149.0
6522,679,10159.0
6523,1546,9561.0
6524,1344,8440.0
6525,679,9132.0
6526,754,10553.0
6527,813,9412.0
6528,1344,8011.0
6529,191,9520.0
6530,679,6390.0
6531,679,6544.0
6532,1547,6948.0
6533,311,6944.0
6534,289,5373.0
6535,1548,6195.0
6536,679,6766.0
6537,679,6814.0
6538,679,6580.0
6539,104,5262.0
6540,104,4655.0
6541,1344,5280.0
6542,311,4268.0
6543,104,5910.0
6544,104,4964.0
6545,1549,4648.0
6546,1344,5550.0
6547,1550,5010.0
6548,1551,4633.0
6549,1550,5640.0
6550,548,5750.0
6551,438,5360.0
6552,438,4104.0
6553,1289,5147.0
6554,1552,5542.0
6555,1553,4284.0
6556,1554,4471.0
6557,1554,5784.0
6558,438,4052.0
6559,1554,4964.0
6560,1554,4027.0
6561,1554,5656.0
6562,1554,4732.0
6563,1554,5096.0
6564,1554,5370.0
6565,1555,5421.0
6566,1556,5928.0
6567,1557,179808.0
6568,1038,77474.0
6569,1278,71085.0
6570,776,37634.0
6571,13,18357.0
6572,1038,15465.0
6573,414,15929.0
6574,1038,12417.0
6575,8,10202.0
6576,1558,9152.0
6577,320,8024.0
6578,1559,9003.0
6579,325,5620.0
6580,1560,6230.0
6581,470,6406.0
6582,1038,5350.0
6583,470,5938.0
6584,1038,6081.0
6585,959,5558.0
6586,855,4089.0
6587,1561,4402.0
6588,855,5087.0
6589,89,5886.0
6590,256,5686.0
6591,855,5700.0
6592,717,4619.0
6593,470,4873.0
6594,1038,4954.0
6595,649,4326.0
6596,1038,4073.0
6597,1562,5912.0
6598,855,4493.0
6599,84,4492.0
6600,855,4179.0
6601,855,5872.0
6602,1038,5171.0
6603,1563,5350.0
6604,99,5839.0
6605,855,4704.0
6606,855,5255.0
6607,1564,4089.0
6608,1565,4384.0
6609,617,5679.0
6610,1561,5550.0
6611,579,4714.0
6612,617,4766.0
6613,617,5081.0
6614,28,4012.0
6615,617,4495.0
6616,28,4429.0
6617,1561,4515.0
6618,617,5626.0
6619,28,4572.0
6620,28,4395.0
6621,617,5023.0
6622,617,5747.0
6623,617,4496.0
6624,1561,4170.0
6625,1561,4726.0
6626,28,5511.0
6627,617,5115.0
6628,28,5648.0
6629,1561,5935.0
6630,1561,5602.0
6631,1561,5224.0
6632,28,5001.0
6633,1561,4093.0
6634,1561,5985.0
6635,10,663025.0
6636,398,216387.0
6637,1022,244723.0
6638,398,209164.0
6639,476,227224.0
6640,1566,210009.0
6641,1247,164293.0
6642,398,189357.0
6643,1567,137790.0
6644,1568,139982.0
6645,14,142723.0
6646,349,146510.0
6647,14,152459.0
6648,1567,126658.0
6649,212,137919.0
6650,1569,110952.0
6651,504,148952.0
6652,370,115434.0
6653,504,128406.0
6654,1570,91029.0
6655,524,98742.0
6656,398,109720.0
6657,1247,118986.0
6658,1571,99018.0
6659,14,114009.0
6660,212,91126.0
6661,370,86616.0
6662,1247,73266.0
6663,1572,94314.0
6664,1573,75087.0
6665,398,96000.0
6666,137,95976.0
6667,1247,95389.0
6668,1574,80780.0
6669,504,85423.0
6670,212,86867.0
6671,421,66614.0
6672,14,79449.0
6673,370,61102.0
6674,390,74115.0
6675,1575,63874.0
6676,1576,61837.0
6677,1212,66864.0
6678,398,68167.0
6679,370,72055.0
6680,1572,56635.0
6681,1567,68180.0
6682,504,58285.0
6683,1577,68457.0
6684,1573,69486.0
6685,1578,66784.0
6686,1579,71413.0
6687,14,58490.0
6688,14,68502.0
6689,398,60031.0
6690,1576,61292.0
6691,370,65255.0
6692,1247,48983.0
6693,14,64259.0
6694,1569,63061.0
6695,558,55596.0
6696,1567,49046.0
